length,trace,word_len
17.315648581925537,5755.0,8
7.7415334005741885,-48.0,3
5.267831587699277,14.0,6
16.221454985588412,3330.0,8
5.117957954057237,13.0,2
5.267831587699277,-14.0,2
12.583131420370796,-540.0,6
3.133598473944913,-5.0,2
10.768948040250155,218.0,4
14.218122934232385,-1223.0,6
3.8496946004768713,7.0,5
3.133598473944913,-5.0,3
12.396949170655672,-492.0,8
