u,v,t_u,t_v,distance,score_diff,score_mean,color,color_reason
87,91,302.69674958960695,310.10946314670184,7.412713557094889,0.7183483277103653,4.494001928065538,violet,bridge/gap-road
88,89,304.86437134085725,305.72891260203687,0.8645412611796246,0.6009570219368312,4.6932633572070035,blue,local-road
88,90,304.86437134085725,307.21949612817,2.355124787312775,0.8013757533920964,4.593053991479371,blue,local-road
88,91,304.86437134085725,310.10946314670184,5.245091805844595,0.8589141039650636,4.564284816192886,blue,local-road
88,92,304.86437134085725,311.165141530356,6.300770189498735,0.5642974360599657,4.711593150145436,blue,local-road
89,90,305.72891260203687,307.21949612817,1.4905835261331504,0.20041873145526523,4.292575480510955,red,energy-similar
89,91,305.72891260203687,310.10946314670184,4.38055054466497,0.2579570820282324,4.263806305224471,blue,local-road
89,92,305.72891260203687,311.165141530356,5.43622892831911,0.036659585876865464,4.41111463917702,red,energy-similar
89,93,305.72891260203687,312.4278011806009,6.698888578564038,0.26157802177976297,4.5235738571284685,violet,bridge/gap-road
90,91,307.21949612817,310.10946314670184,2.88996701853182,0.05753835057296719,4.163596939496839,red,energy-similar
90,92,307.21949612817,311.165141530356,3.94564540218596,0.2370783173321307,4.310905273449388,blue,local-road
90,93,307.21949612817,312.4278011806009,5.208305052430887,0.4619967532350282,4.423364491400836,blue,local-road
90,94,307.21949612817,313.9852857311589,6.765789602988889,0.9069688131732363,4.64585052136994,violet,bridge/gap-road
91,92,310.10946314670184,311.165141530356,1.05567838365414,0.2946166679050979,4.282136098162904,blue,local-road
91,93,310.10946314670184,312.4278011806009,2.3183380338990673,0.5195351038079954,4.394595316114353,blue,local-road
91,94,310.10946314670184,313.9852857311589,3.875822584457069,0.9645071637462035,4.617081346083457,blue,local-road
91,95,310.10946314670184,315.4756160894757,5.3661529427738515,0.31679093449194706,4.293223231456329,blue,local-road
92,93,311.165141530356,312.4278011806009,1.2626596502449274,0.2249184359028975,4.541903650066901,blue,local-road
92,94,311.165141530356,313.9852857311589,2.820144200802929,0.6698904958411056,4.764389680036006,blue,local-road
92,95,311.165141530356,315.4756160894757,4.310474559119712,0.02217426658684918,4.440531565408877,red,energy-similar
92,96,311.165141530356,317.73480594237014,6.569664412014163,0.3224844875197199,4.590686675875313,violet,bridge/gap-road
93,94,312.4278011806009,313.9852857311589,1.5574845505580015,0.4449720599382081,4.876848897987454,blue,local-road
93,95,312.4278011806009,315.4756160894757,3.047814908874784,0.20274416931604833,4.552990783360326,red,energy-similar
93,96,312.4278011806009,317.73480594237014,5.307004761769235,0.09756605161682241,4.703145893826761,red,energy-similar
93,97,312.4278011806009,318.85310425631656,6.425303075715647,0.4491826291623582,4.429771553437171,blue,local-road
94,95,313.9852857311589,315.4756160894757,1.4903303583167826,0.6477162292542564,4.77547681332943,blue,local-road
94,96,313.9852857311589,317.73480594237014,3.749520211211234,0.3474060083213857,4.925631923795866,blue,local-road
94,97,313.9852857311589,318.85310425631656,4.867818525157645,0.8941546891005663,4.652257583406275,blue,local-road
94,98,313.9852857311589,321.1601343091136,7.174848577954663,0.7284578001888038,4.735106027862157,violet,bridge/gap-road
95,96,315.4756160894757,317.73480594237014,2.259189852894451,0.30031022093287074,4.601773809168737,blue,local-road
95,97,315.4756160894757,318.85310425631656,3.3774881668408625,0.24643845984630985,4.328399468779147,blue,local-road
95,98,315.4756160894757,321.1601343091136,5.68451821963788,0.08074157093454737,4.411247913235028,red,energy-similar
95,99,315.4756160894757,322.14455867248296,6.668942583007265,0.47406615048329126,4.688651773943947,violet,bridge/gap-road
96,97,317.73480594237014,318.85310425631656,1.1182983139464113,0.5467486807791806,4.478554579245582,blue,local-road
96,98,317.73480594237014,321.1601343091136,3.425328366743429,0.3810517918674181,4.561403023701464,blue,local-road
96,99,317.73480594237014,322.14455867248296,4.409752730112814,0.17375592955042052,4.838806884410383,red,energy-similar
96,100,317.73480594237014,323.466969557512,5.732163615141872,0.161430820373492,4.832644329821919,red,energy-similar
97,98,318.85310425631656,321.1601343091136,2.3070300527970176,0.16569688891176249,4.2880286833118735,red,energy-similar
97,99,318.85310425631656,322.14455867248296,3.2914544161664026,0.7205046103296011,4.565432544020792,blue,local-road
97,100,318.85310425631656,323.466969557512,4.61386530119546,0.7081795011526726,4.5592699894323285,blue,local-road
97,101,318.85310425631656,324.8628660517396,6.00976179542306,0.03130429125219436,4.189528093229895,red,energy-similar
98,99,321.1601343091136,322.14455867248296,0.984424363369385,0.5548077214178386,4.6482809884766745,blue,local-road
98,100,321.1601343091136,323.466969557512,2.3068352483984427,0.5424826122409101,4.64211843388821,blue,local-road
98,101,321.1601343091136,324.8628660517396,3.7027317426260424,0.19700118016395685,4.272376537685776,red,energy-similar
98,102,321.1601343091136,327.44390126190547,6.283766952791893,0.14387926474503132,4.44281676014027,red,energy-similar
99,100,322.14455867248296,323.466969557512,1.3224108850290577,0.012325109176928528,4.9195222945971295,red,energy-similar
99,101,322.14455867248296,324.8628660517396,2.7183073792566574,0.7518089015817955,4.549780398394695,blue,local-road
99,102,322.14455867248296,327.44390126190547,5.299342589422508,0.4109284566728073,4.72022062084919,blue,local-road
99,103,322.14455867248296,329.03307168048093,6.888513007997972,0.7429420426791946,4.554213827845996,violet,bridge/gap-road
100,101,323.466969557512,324.8628660517396,1.3958964942275998,0.739483792404867,4.543617843806231,blue,local-road
100,102,323.466969557512,327.44390126190547,3.9769317043934507,0.3986033474958788,4.714058066260725,blue,local-road
100,103,323.466969557512,329.03307168048093,5.566102122968914,0.7306169335022661,4.548051273257531,blue,local-road
100,104,323.466969557512,329.9532397282338,6.486270170721809,0.0003372975804030176,4.913191091218463,violet,bridge/gap-road
101,102,324.8628660517396,327.44390126190547,2.581035210165851,0.34088044490898817,4.344316170058292,blue,local-road
101,103,324.8628660517396,329.03307168048093,4.170205628741314,0.00886685890260086,4.178309377055099,red,energy-similar
101,104,324.8628660517396,329.9532397282338,5.09037367649421,0.7391464948244639,4.54344919501603,blue,local-road
101,105,324.8628660517396,331.47446758266346,6.611601530923849,0.2382249727238568,4.292988433965727,violet,bridge/gap-road
102,103,327.44390126190547,329.03307168048093,1.5891704185754634,0.3320135860063873,4.348749599509592,blue,local-road
102,104,327.44390126190547,329.9532397282338,2.5093384663283587,0.39826604991547576,4.713889417470524,blue,local-road
102,105,327.44390126190547,331.47446758266346,4.030566320757998,0.10265547218513138,4.46342865642022,red,energy-similar
102,106,327.44390126190547,333.6453785248699,6.201477262964431,0.20854479082326272,4.619028787924417,red,energy-similar
103,104,329.03307168048093,329.9532397282338,0.9201680477528953,0.7302796359218631,4.547882624467331,blue,local-road
103,105,329.03307168048093,331.47446758266346,2.441395902182535,0.22935811382125593,4.297421863417027,blue,local-road
103,106,329.03307168048093,333.6453785248699,4.612306844388968,0.54055837682965,4.453021994921224,blue,local-road
103,107,329.03307168048093,334.2113548332444,5.17828315276347,0.07209192702392198,4.146696842994437,red,energy-similar
104,105,329.9532397282338,331.47446758266346,1.5212278544296396,0.5009215221006071,4.662561681377959,blue,local-road
104,106,329.9532397282338,333.6453785248699,3.6921387966360726,0.18972125909221305,4.818161812882155,red,energy-similar
104,107,329.9532397282338,334.2113548332444,4.2581151050105746,0.802371562945785,4.511836660955369,blue,local-road
104,108,329.9532397282338,336.84185042839067,6.888610700156846,0.5754339899271086,4.625305447464708,violet,bridge/gap-road
105,106,331.47446758266346,333.6453785248699,2.170910942206433,0.3112002630083941,4.567701051831852,blue,local-road
105,107,331.47446758266346,334.2113548332444,2.736887250580935,0.3014500408451779,4.261375899905065,blue,local-road
105,108,331.47446758266346,336.84185042839067,5.367382845727207,0.07451246782650145,4.374844686414404,red,energy-similar
105,109,331.47446758266346,338.33999285080665,6.8655252681431875,0.06331108316959089,4.44375646191245,violet,bridge/gap-road
106,107,333.6453785248699,334.2113548332444,0.565976308374502,0.612650303853572,4.416976031409263,blue,local-road
106,108,333.6453785248699,336.84185042839067,3.1964719035207736,0.38571273083489555,4.530444817918601,blue,local-road
106,109,333.6453785248699,338.33999285080665,4.6946143259367545,0.2478891798388032,4.599356593416648,blue,local-road
106,110,333.6453785248699,339.8582167253635,6.212838200493593,0.4296644887219818,4.508468938975058,blue,local-road
107,108,334.2113548332444,336.84185042839067,2.6304955951462716,0.22693757301867645,4.2241196659918145,blue,local-road
107,109,334.2113548332444,338.33999285080665,4.128638017562253,0.3647611240147688,4.293031441489861,blue,local-road
